transaction_id,account_id,card_fingerprint,merchant_id,merchant_category,transaction_amount,currency,auth_result,decline_reason,ip_address,device_id,bin_country,is_card_present,created_at
TX00664,ACC0012,card_ec007d5732dc,MERCH999,DIGITAL_GOODS,2.49,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:31:00
TX00665,ACC0012,card_f8e8dc7a268b,MERCH999,DIGITAL_GOODS,2.60,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:31:30
TX00666,ACC0012,card_44d355b51e32,MERCH999,DIGITAL_GOODS,0.94,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:32:00
TX00667,ACC0038,card_f5b4d5673ba8,MERCH999,DIGITAL_GOODS,2.24,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:00:00
TX00668,ACC0038,card_b5d7d7679a49,MERCH999,DIGITAL_GOODS,0.57,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:00:30
TX00669,ACC0038,card_bf2089f5fdb1,MERCH999,DIGITAL_GOODS,2.87,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:01:00
TX00670,ACC0038,card_bb49a2d6c232,MERCH999,DIGITAL_GOODS,1.91,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:01:30
TX00671,ACC0038,card_42d02082c125,MERCH999,DIGITAL_GOODS,2.97,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:02:00
TX00672,ACC0038,card_75e2e16f7d3e,MERCH999,DIGITAL_GOODS,1.73,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:02:30
TX00673,ACC0038,card_49e0d5e62d8a,MERCH999,DIGITAL_GOODS,1.73,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:03:00
TX00674,ACC0038,card_1b18855c8009,MERCH999,DIGITAL_GOODS,1.08,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:03:30
TX00675,ACC0038,card_4d58bdbb714c,MERCH999,DIGITAL_GOODS,1.82,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:04:00
TX00676,ACC0038,card_d03102efeae9,MERCH999,DIGITAL_GOODS,2.79,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:04:30
TX00677,ACC0038,card_f909cd7563eb,MERCH999,DIGITAL_GOODS,0.83,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:05:00
TX00678,ACC0038,card_7ab4d0dc698b,MERCH999,DIGITAL_GOODS,2.80,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:05:30
TX00679,ACC0038,card_47d87110f79b,MERCH999,DIGITAL_GOODS,1.31,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:06:00
TX00680,ACC0038,card_8855fba3c714,MERCH999,DIGITAL_GOODS,1.97,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:06:30
TX00681,ACC0038,card_b9f286bca925,MERCH999,DIGITAL_GOODS,2.44,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:07:00
TX00682,ACC0038,card_f4ce447187c9,MERCH999,DIGITAL_GOODS,2.65,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:07:30
TX00683,ACC0038,card_f19c92063075,MERCH999,DIGITAL_GOODS,1.43,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:08:00
TX00684,ACC0038,card_ac4ec5ad189a,MERCH999,DIGITAL_GOODS,1.49,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:08:30
TX00685,ACC0038,card_a5404ae76b30,MERCH999,DIGITAL_GOODS,1.25,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:09:00
TX00686,ACC0038,card_bfaec3ccf3ca,MERCH999,DIGITAL_GOODS,0.89,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:09:30
TX00687,ACC0038,card_dcbd963c23dc,MERCH999,DIGITAL_GOODS,2.48,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:10:00
TX00688,ACC0038,card_c62a5351cd6a,MERCH999,DIGITAL_GOODS,2.12,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:10:30
TX00689,ACC0038,card_8b9c0792da1a,MERCH999,DIGITAL_GOODS,2.92,USD,APPROVED,,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:11:00
TX00690,ACC0038,card_741cc39690a0,MERCH999,DIGITAL_GOODS,2.82,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:11:30
TX00691,ACC0038,card_5adc4f0907a9,MERCH999,DIGITAL_GOODS,1.06,USD,DECLINED,CVV_FAIL,45.66.1.82,dev_tester_1,US,False,2026-05-05 12:12:00
TX00692,ACC0001,card_30bae3b4b7a2,MERCH777,ELECTRONICS,1842.32,USD,APPROVED,,203.0.113.7,dev_attacker,US,False,2026-05-15 05:29:00
TX00693,ACC0002,card_18a25fac3779,MERCH777,ELECTRONICS,1180.56,USD,APPROVED,,203.0.113.7,dev_attacker,US,False,2026-05-15 07:09:00
TX00694,ACC0003,card_3ebd09c3f28a,MERCH777,ELECTRONICS,1390.92,USD,APPROVED,,203.0.113.7,dev_attacker,US,False,2026-05-15 08:49:00
TX00695,ACC0019,card_7163f7d2b432,MERCH_ABUSE,GAMING,305.09,USD,APPROVED,,77.88.0.243,dev_ACC0019,US,False,2026-05-22 04:00:00
TX00696,ACC0037,card_92a81cd52f45,MERCH_ABUSE,GAMING,398.00,USD,DECLINED,DO_NOT_HONOR,77.88.1.248,dev_ACC0037,US,False,2026-05-22 04:01:00
TX00697,ACC0037,card_92a81cd52f45,MERCH_ABUSE,GAMING,260.84,USD,APPROVED,,77.88.2.236,dev_ACC0037,US,False,2026-05-22 04:02:00
TX00698,ACC0040,card_eab942742129,MERCH_ABUSE,GAMING,247.94,USD,APPROVED,,77.88.3.240,dev_ACC0040,US,False,2026-05-22 04:03:00
TX00699,ACC0032,card_8f333e9ea27f,MERCH_ABUSE,GAMING,310.87,USD,APPROVED,,77.88.4.61,dev_ACC0032,US,False,2026-05-22 04:04:00
TX00700,ACC0023,card_302ec4c12b12,MERCH_ABUSE,GAMING,108.76,USD,DECLINED,DO_NOT_HONOR,77.88.0.227,dev_ACC0023,US,False,2026-05-22 04:05:00
TX00701,ACC0006,card_bd53691627aa,MERCH_ABUSE,GAMING,284.51,USD,DECLINED,DO_NOT_HONOR,77.88.1.187,dev_ACC0006,US,False,2026-05-22 04:06:00
TX00702,ACC0022,card_41d6615b845a,MERCH_ABUSE,GAMING,142.82,USD,DECLINED,DO_NOT_HONOR,77.88.2.64,dev_ACC0022,US,False,2026-05-22 04:07:00
TX00703,ACC0005,card_42f40d2292e0,MERCH_ABUSE,GAMING,325.46,USD,DECLINED,DO_NOT_HONOR,77.88.3.185,dev_ACC0005,US,False,2026-05-22 04:08:00
TX00704,ACC0001,card_30bae3b4b7a2,MERCH_ABUSE,GAMING,203.38,USD,APPROVED,,77.88.4.108,dev_ACC0001,US,False,2026-05-22 04:09:00
TX00705,ACC0011,card_5d9e8a514237,MERCH_ABUSE,GAMING,222.58,USD,DECLINED,DO_NOT_HONOR,77.88.0.97,dev_ACC0011,US,False,2026-05-22 04:10:00
TX00706,ACC0023,card_302ec4c12b12,MERCH_ABUSE,GAMING,85.50,USD,DECLINED,DO_NOT_HONOR,77.88.1.123,dev_ACC0023,US,False,2026-05-22 04:11:00
TX00707,ACC0037,card_92a81cd52f45,MERCH_ABUSE,GAMING,290.51,USD,DECLINED,DO_NOT_HONOR,77.88.2.42,dev_ACC0037,US,False,2026-05-22 04:12:00
TX00708,ACC0029,card_e4224f2ad167,MERCH_ABUSE,GAMING,346.02,USD,APPROVED,,77.88.3.76,dev_ACC0029,US,False,2026-05-22 04:13:00
TX00709,ACC0002,card_18a25fac3779,MERCH_ABUSE,GAMING,383.08,USD,DECLINED,DO_NOT_HONOR,77.88.4.19,dev_ACC0002,US,False,2026-05-22 04:14:00
TX00710,ACC0022,card_41d6615b845a,MERCH_ABUSE,GAMING,181.41,USD,APPROVED,,77.88.0.188,dev_ACC0022,US,False,2026-05-22 04:15:00
TX00711,ACC0005,card_42f40d2292e0,MERCH_ABUSE,GAMING,364.34,USD,DECLINED,DO_NOT_HONOR,77.88.1.24,dev_ACC0005,US,False,2026-05-22 04:16:00
TX00712,ACC0022,card_41d6615b845a,MERCH_ABUSE,GAMING,264.78,USD,DECLINED,DO_NOT_HONOR,77.88.2.124,dev_ACC0022,US,False,2026-05-22 04:17:00
TX00713,ACC0002,card_18a25fac3779,MERCH_ABUSE,GAMING,278.77,USD,DECLINED,DO_NOT_HONOR,77.88.3.156,dev_ACC0002,US,False,2026-05-22 04:18:00
TX00714,ACC0028,card_e67a2247a5da,MERCH_ABUSE,GAMING,85.44,USD,APPROVED,,77.88.4.53,dev_ACC0028,US,False,2026-05-22 04:19:00
TX00715,ACC0013,card_d4037b40d345,MERCH_ABUSE,GAMING,243.94,USD,DECLINED,DO_NOT_HONOR,77.88.0.237,dev_ACC0013,US,False,2026-05-22 04:20:00
TX00716,ACC0035,card_827e67fb071f,MERCH_ABUSE,GAMING,148.53,USD,DECLINED,DO_NOT_HONOR,77.88.1.61,dev_ACC0035,US,False,2026-05-22 04:21:00
TX00717,ACC0007,card_a18b713bc969,MERCH_ABUSE,GAMING,250.12,USD,APPROVED,,77.88.2.216,dev_ACC0007,US,False,2026-05-22 04:22:00
TX00718,ACC0032,card_8f333e9ea27f,MERCH_ABUSE,GAMING,176.29,USD,APPROVED,,77.88.3.110,dev_ACC0032,US,False,2026-05-22 04:23:00
TX00719,ACC0006,card_bd53691627aa,MERCH_ABUSE,GAMING,281.71,USD,DECLINED,DO_NOT_HONOR,77.88.4.154,dev_ACC0006,US,False,2026-05-22 04:24:00
TX00720,ACC0031,card_77e6c3c4e982,MERCH_ABUSE,GAMING,59.01,USD,APPROVED,,77.88.0.44,dev_ACC0031,US,False,2026-05-22 04:25:00
TX00721,ACC0019,card_7163f7d2b432,MERCH_ABUSE,GAMING,215.75,USD,DECLINED,DO_NOT_HONOR,77.88.1.30,dev_ACC0019,US,False,2026-05-22 04:26:00
TX00722,ACC0020,card_f4e9adef0c5f,MERCH_ABUSE,GAMING,214.83,USD,DECLINED,DO_NOT_HONOR,77.88.2.230,dev_ACC0020,US,False,2026-05-22 04:27:00
TX00723,ACC0017,card_19c6f371f386,MERCH_ABUSE,GAMING,240.44,USD,APPROVED,,77.88.3.48,dev_ACC0017,US,False,2026-05-22 04:28:00
TX00724,ACC0024,card_096dcf3cee0d,MERCH_ABUSE,GAMING,179.29,USD,DECLINED,DO_NOT_HONOR,77.88.4.115,dev_ACC0024,US,False,2026-05-22 04:29:00
TX00725,ACC0003,card_3ebd09c3f28a,MERCH_ABUSE,GAMING,212.77,USD,DECLINED,DO_NOT_HONOR,77.88.0.58,dev_ACC0003,US,False,2026-05-22 04:30:00
TX00726,ACC0018,card_b7b1d040a97d,MERCH_ABUSE,GAMING,102.90,USD,DECLINED,DO_NOT_HONOR,77.88.1.179,dev_ACC0018,US,False,2026-05-22 04:31:00
TX00727,ACC0007,card_a18b713bc969,MERCH_ABUSE,GAMING,170.33,USD,APPROVED,,77.88.2.139,dev_ACC0007,US,False,2026-05-22 04:32:00
TX00728,ACC0027,card_489fa70c2b9d,MERCH_ABUSE,GAMING,256.40,USD,DECLINED,DO_NOT_HONOR,77.88.3.142,dev_ACC0027,US,False,2026-05-22 04:33:00
TX00729,ACC0004,card_0558751a0689,MERCH_ABUSE,GAMING,336.44,USD,DECLINED,DO_NOT_HONOR,77.88.4.108,dev_ACC0004,US,False,2026-05-22 04:34:00
TX00730,ACC0035,card_827e67fb071f,MERCH_ABUSE,GAMING,377.73,USD,DECLINED,DO_NOT_HONOR,77.88.0.147,dev_ACC0035,US,False,2026-05-22 04:35:00
TX00731,ACC0016,card_475c7ffdd5f2,MERCH_ABUSE,GAMING,77.63,USD,DECLINED,DO_NOT_HONOR,77.88.1.232,dev_ACC0016,US,False,2026-05-22 04:36:00
TX00732,ACC0003,card_3ebd09c3f28a,MERCH_ABUSE,GAMING,365.16,USD,DECLINED,DO_NOT_HONOR,77.88.2.205,dev_ACC0003,US,False,2026-05-22 04:37:00
TX00733,ACC0037,card_92a81cd52f45,MERCH_ABUSE,GAMING,267.10,USD,DECLINED,DO_NOT_HONOR,77.88.3.31,dev_ACC0037,US,False,2026-05-22 04:38:00
TX00734,ACC0029,card_e4224f2ad167,MERCH_ABUSE,GAMING,394.53,USD,APPROVED,,77.88.4.249,dev_ACC0029,US,False,2026-05-22 04:39:00
TX00735,ACC0014,card_47b704c2ddd9,MERCH_ABUSE,GAMING,94.17,USD,DECLINED,DO_NOT_HONOR,77.88.0.109,dev_ACC0014,US,False,2026-05-22 04:40:00
TX00736,ACC0006,card_bd53691627aa,MERCH_ABUSE,GAMING,202.39,USD,DECLINED,DO_NOT_HONOR,77.88.1.211,dev_ACC0006,US,False,2026-05-22 04:41:00
TX00737,ACC0010,card_64171538195d,MERCH_ABUSE,GAMING,140.26,USD,DECLINED,DO_NOT_HONOR,77.88.2.234,dev_ACC0010,US,False,2026-05-22 04:42:00
TX00738,ACC0005,card_42f40d2292e0,MERCH_ABUSE,GAMING,244.73,USD,APPROVED,,77.88.3.142,dev_ACC0005,US,False,2026-05-22 04:43:00
TX00739,ACC0021,card_b477b1e75316,MERCH_ABUSE,GAMING,231.89,USD,DECLINED,DO_NOT_HONOR,77.88.4.235,dev_ACC0021,US,False,2026-05-22 04:44:00
TX00740,ACC0001,card_bb44115112f0,MERCH555,TRAVEL,493.28,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:00:00
TX00741,ACC0040,card_fb56c6cfda5b,MERCH555,TRAVEL,393.79,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:02:00
TX00742,ACC0027,card_88fc20ced313,MERCH555,TRAVEL,156.26,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:04:00
TX00743,ACC0010,card_c4b77a59c79c,MERCH555,TRAVEL,174.10,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:06:00
TX00744,ACC0038,card_fc7f9d459575,MERCH555,TRAVEL,391.34,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:08:00
TX00745,ACC0007,card_e470ec3cfd9b,MERCH555,TRAVEL,562.46,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:10:00
TX00746,ACC0037,card_66b0e579238c,MERCH555,TRAVEL,489.77,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:12:00
TX00747,ACC0019,card_4811f5256196,MERCH555,TRAVEL,533.74,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:14:00
TX00748,ACC0023,card_1bd910717fa1,MERCH555,TRAVEL,538.95,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:16:00
TX00749,ACC0017,card_501e0a1ffc50,MERCH555,TRAVEL,291.52,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:18:00
TX00750,ACC0032,card_65bfb932c097,MERCH555,TRAVEL,386.01,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:20:00
TX00751,ACC0031,card_896da7645522,MERCH555,TRAVEL,118.73,USD,APPROVED,,62.210.9.5,dev_shared_cluster,GB,False,2026-05-11 18:22:00
TX00752,ACC0021,card_b477b1e75316,MERCH004,GROCERY,18.26,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-01 11:20:00
TX00753,ACC0021,card_b477b1e75316,MERCH004,GROCERY,14.32,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-01 11:30:00
TX00754,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,704.33,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:20:00
TX00755,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,746.83,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:25:00
TX00756,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,419.39,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:30:00
TX00757,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,844.79,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:35:00
TX00758,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,565.75,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:40:00
TX00759,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,518.79,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:45:00
TX00760,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,772.87,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:50:00
TX00761,ACC0021,card_b477b1e75316,MERCH888,ELECTRONICS,860.42,USD,APPROVED,,10.0.9.0,dev_ACC0021,US,False,2026-05-25 15:55:00
TX00762,ACC0022,card_41d6615b845a,MERCH004,GROCERY,36.91,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-01 11:20:00
TX00763,ACC0022,card_41d6615b845a,MERCH004,GROCERY,10.61,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-01 11:30:00
TX00764,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,808.69,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-25 23:40:00
TX00765,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,551.53,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-25 23:45:00
TX00766,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,540.17,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-25 23:50:00
TX00767,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,645.81,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-25 23:55:00
TX00768,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,748.09,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-26 00:00:00
TX00769,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,449.11,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-26 00:05:00
TX00770,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,834.45,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-26 00:10:00
TX00771,ACC0022,card_41d6615b845a,MERCH888,ELECTRONICS,467.19,USD,APPROVED,,10.0.9.1,dev_ACC0022,NG,False,2026-05-26 00:15:00
TX00772,ACC0031,card_77e6c3c4e982,MERCH010,ELECTRONICS,1776.80,USD,APPROVED,,10.0.5.0,dev_ACC0031,GB,False,2026-05-18 16:40:00
TX00773,ACC0032,card_8f333e9ea27f,MERCH010,ELECTRONICS,1298.80,USD,APPROVED,,10.0.5.1,dev_ACC0032,BR,False,2026-05-18 17:30:00
TX00774,ACC0033,card_41c321590403,MERCH010,ELECTRONICS,1643.24,USD,APPROVED,,10.0.5.2,dev_ACC0033,US,False,2026-05-18 18:20:00
TX00775,ACC0034,card_d58fd21b9a1c,MERCH010,ELECTRONICS,1142.48,USD,APPROVED,,10.0.5.3,dev_ACC0034,CA,False,2026-05-18 19:10:00
TX00776,ACC0035,card_827e67fb071f,MERCH010,ELECTRONICS,1275.10,USD,APPROVED,,10.0.5.4,dev_ACC0035,FR,False,2026-05-18 20:00:00
